programId,programParticipantId,Amount,CreatedBy
PRG-0007,2203,4000.0,Adam Puzyna
PRG-0007,971,4000.0,Fidan Aliyeva
PRG-0007,870,10000.0,Adam Puzyna
PRG-0007,2981,5000.0,Andrea Fortuny
PRG-0007,2345,9000.0,Fidan Aliyeva
PRG-0007,634,8000.0,Emin Suleymanov
PRG-0007,3062,4000.0,Andrea Fortuny
PRG-0007,2934,6000.0,Adam Puzyna
PRG-0007,2897,3000.0,Adam Puzyna
PRG-0007,1323,6000.0,Adam Puzyna
PRG-0007,798,4000.0,Emin Suleymanov
PRG-0007,1590,8000.0,Andrea Fortuny
PRG-0007,2706,4000.0,Adam Puzyna
PRG-0007,570,2000.0,Andrea Fortuny
PRG-0007,466,2000.0,Fidan Aliyeva
PRG-0007,2481,4000.0,Emin Suleymanov
PRG-0007,1748,6000.0,Adam Puzyna
PRG-0007,1488,5000.0,Emin Suleymanov
PRG-0007,647,5000.0,Emin Suleymanov
PRG-0007,182,6000.0,Andrea Fortuny
PRG-0007,2132,2000.0,Andrea Fortuny
PRG-0007,2881,3000.0,Emin Suleymanov
PRG-0007,76,3000.0,Andrea Fortuny
PRG-0007,1096,6000.0,Andrea Fortuny
PRG-0007,2229,7000.0,Andrea Fortuny
PRG-0007,3271,6000.0,Emin Suleymanov
PRG-0007,2775,10000.0,Andrea Fortuny
PRG-0007,2847,5000.0,Fidan Aliyeva
PRG-0007,2606,6000.0,Adam Puzyna
PRG-0007,1392,4000.0,Emin Suleymanov
PRG-0007,2741,3000.0,Adam Puzyna
PRG-0007,2939,10000.0,Aryna Siamashka
PRG-0007,340,6000.0,Emin Suleymanov
PRG-0007,1289,8000.0,Fidan Aliyeva
PRG-0007,569,8000.0,Emin Suleymanov
PRG-0007,268,7000.0,Adam Puzyna
PRG-0007,826,7000.0,Adam Puzyna
PRG-0007,3222,6000.0,Adam Puzyna
PRG-0007,2090,8000.0,Adam Puzyna
PRG-0007,2071,3000.0,Adam Puzyna
PRG-0007,2473,6000.0,Fidan Aliyeva
PRG-0007,1716,10000.0,Andrea Fortuny
PRG-0007,989,2000.0,Aryna Siamashka
PRG-0007,3069,9000.0,Fidan Aliyeva
PRG-0007,490,7000.0,Emin Suleymanov
PRG-0007,2411,5000.0,Adam Puzyna
PRG-0007,3240,6000.0,Aryna Siamashka
PRG-0007,2456,9000.0,Emin Suleymanov
PRG-0007,2991,5000.0,Emin Suleymanov
PRG-0007,1546,10000.0,Emin Suleymanov
PRG-0007,1554,8000.0,Adam Puzyna
PRG-0007,2870,2000.0,Aryna Siamashka
PRG-0007,1266,8000.0,Emin Suleymanov
PRG-0007,2799,10000.0,Fidan Aliyeva
PRG-0007,2786,3000.0,Adam Puzyna
PRG-0007,2587,10000.0,Andrea Fortuny
PRG-0007,567,4000.0,Aryna Siamashka
PRG-0007,1806,5000.0,Adam Puzyna
PRG-0007,1160,10000.0,Emin Suleymanov
PRG-0007,503,3000.0,Fidan Aliyeva
PRG-0007,2359,10000.0,Aryna Siamashka
PRG-0007,3157,2000.0,Fidan Aliyeva
PRG-0007,1959,10000.0,Aryna Siamashka
PRG-0007,1170,9000.0,Aryna Siamashka
PRG-0007,1670,2000.0,Andrea Fortuny
PRG-0007,1984,8000.0,Andrea Fortuny
PRG-0007,1916,9000.0,Adam Puzyna
PRG-0007,2611,8000.0,Fidan Aliyeva
PRG-0007,1028,5000.0,Adam Puzyna
PRG-0007,2790,2000.0,Aryna Siamashka
PRG-0007,1040,6000.0,Emin Suleymanov
PRG-0007,1626,5000.0,Andrea Fortuny
PRG-0007,2404,9000.0,Fidan Aliyeva
PRG-0007,3348,8000.0,Fidan Aliyeva
PRG-0007,873,5000.0,Emin Suleymanov
PRG-0007,2969,9000.0,Andrea Fortuny
PRG-0007,1860,7000.0,Aryna Siamashka
PRG-0007,567,10000.0,Fidan Aliyeva
PRG-0007,538,4000.0,Aryna Siamashka
PRG-0007,149,7000.0,Aryna Siamashka
PRG-0007,800,4000.0,Adam Puzyna
PRG-0007,599,9000.0,Emin Suleymanov
PRG-0007,561,4000.0,Aryna Siamashka
PRG-0007,553,3000.0,Aryna Siamashka
PRG-0007,285,2000.0,Fidan Aliyeva
PRG-0007,798,9000.0,Andrea Fortuny
PRG-0007,359,8000.0,Aryna Siamashka
PRG-0007,730,5000.0,Adam Puzyna
PRG-0007,3374,10000.0,Fidan Aliyeva
PRG-0007,1443,4000.0,Fidan Aliyeva
PRG-0007,1394,7000.0,Emin Suleymanov
PRG-0007,1408,10000.0,Fidan Aliyeva
PRG-0007,2660,5000.0,Adam Puzyna
PRG-0007,284,9000.0,Emin Suleymanov
PRG-0007,2707,8000.0,Andrea Fortuny
PRG-0007,3357,6000.0,Andrea Fortuny
PRG-0007,2708,3000.0,Andrea Fortuny
PRG-0007,3226,4000.0,Adam Puzyna
PRG-0007,341,7000.0,Adam Puzyna
PRG-0007,46,4000.0,Aryna Siamashka
PRG-0007,1284,2000.0,Emin Suleymanov
PRG-0007,645,5000.0,Andrea Fortuny
PRG-0007,433,7000.0,Aryna Siamashka
PRG-0007,876,8000.0,Andrea Fortuny
PRG-0007,3356,10000.0,Andrea Fortuny
PRG-0007,2976,4000.0,Andrea Fortuny
PRG-0007,1118,2000.0,Aryna Siamashka
PRG-0007,3315,8000.0,Andrea Fortuny
PRG-0007,2800,2000.0,Adam Puzyna
PRG-0007,3484,6000.0,Aryna Siamashka
PRG-0007,781,9000.0,Aryna Siamashka
PRG-0007,368,4000.0,Emin Suleymanov
PRG-0007,1862,5000.0,Fidan Aliyeva
PRG-0007,540,10000.0,Aryna Siamashka
PRG-0007,1993,9000.0,Adam Puzyna
PRG-0007,3070,5000.0,Emin Suleymanov
PRG-0007,1837,2000.0,Andrea Fortuny
PRG-0007,2162,7000.0,Fidan Aliyeva
PRG-0007,357,6000.0,Aryna Siamashka
PRG-0007,1253,10000.0,Aryna Siamashka
PRG-0007,3114,10000.0,Andrea Fortuny
PRG-0007,3319,7000.0,Emin Suleymanov
PRG-0007,1830,3000.0,Adam Puzyna
PRG-0007,104,7000.0,Emin Suleymanov
PRG-0007,2517,3000.0,Andrea Fortuny
PRG-0007,1276,8000.0,Aryna Siamashka
PRG-0007,2066,4000.0,Emin Suleymanov
PRG-0007,601,9000.0,Fidan Aliyeva
PRG-0007,1033,3000.0,Aryna Siamashka
PRG-0007,1479,3000.0,Fidan Aliyeva
PRG-0007,20,3000.0,Andrea Fortuny
PRG-0007,3480,7000.0,Adam Puzyna
PRG-0007,2555,4000.0,Andrea Fortuny
PRG-0007,577,3000.0,Adam Puzyna
PRG-0007,3461,4000.0,Aryna Siamashka
PRG-0007,1958,4000.0,Adam Puzyna
PRG-0007,939,9000.0,Aryna Siamashka
PRG-0007,825,5000.0,Adam Puzyna
PRG-0007,2282,5000.0,Andrea Fortuny
PRG-0007,1566,4000.0,Emin Suleymanov
PRG-0007,2419,3000.0,Aryna Siamashka
PRG-0007,519,7000.0,Emin Suleymanov
PRG-0007,1690,5000.0,Andrea Fortuny
PRG-0007,918,6000.0,Andrea Fortuny
PRG-0007,1816,10000.0,Adam Puzyna
PRG-0007,713,8000.0,Fidan Aliyeva
PRG-0007,3441,5000.0,Adam Puzyna
PRG-0007,3251,9000.0,Andrea Fortuny
PRG-0007,1199,5000.0,Aryna Siamashka
PRG-0007,901,6000.0,Fidan Aliyeva
PRG-0007,1481,7000.0,Aryna Siamashka
PRG-0007,2285,4000.0,Emin Suleymanov
PRG-0007,327,6000.0,Andrea Fortuny
PRG-0007,656,8000.0,Adam Puzyna
PRG-0007,540,10000.0,Fidan Aliyeva
PRG-0007,2610,3000.0,Andrea Fortuny
PRG-0007,1133,6000.0,Emin Suleymanov
PRG-0007,2363,6000.0,Fidan Aliyeva
PRG-0007,1185,5000.0,Andrea Fortuny
PRG-0007,1491,10000.0,Fidan Aliyeva
PRG-0007,3256,6000.0,Fidan Aliyeva
PRG-0007,2749,2000.0,Adam Puzyna
PRG-0007,544,2000.0,Andrea Fortuny
PRG-0007,2165,3000.0,Andrea Fortuny
PRG-0007,3101,2000.0,Emin Suleymanov
PRG-0007,2472,7000.0,Adam Puzyna
PRG-0007,2834,4000.0,Fidan Aliyeva
PRG-0007,32,9000.0,Fidan Aliyeva
PRG-0007,2104,9000.0,Adam Puzyna
PRG-0007,1802,6000.0,Andrea Fortuny
PRG-0007,197,5000.0,Adam Puzyna
PRG-0007,2510,3000.0,Emin Suleymanov
PRG-0007,1501,4000.0,Andrea Fortuny
PRG-0007,1405,3000.0,Fidan Aliyeva
PRG-0007,989,9000.0,Emin Suleymanov
PRG-0007,2347,5000.0,Andrea Fortuny
PRG-0007,1795,5000.0,Adam Puzyna
PRG-0007,3366,5000.0,Fidan Aliyeva
PRG-0007,1542,4000.0,Fidan Aliyeva
PRG-0007,1113,8000.0,Aryna Siamashka
PRG-0007,1587,10000.0,Fidan Aliyeva
PRG-0007,1431,6000.0,Aryna Siamashka
PRG-0007,1403,6000.0,Adam Puzyna
PRG-0007,1576,7000.0,Emin Suleymanov
PRG-0007,3440,10000.0,Emin Suleymanov
PRG-0007,1088,3000.0,Aryna Siamashka
PRG-0007,2274,9000.0,Fidan Aliyeva
PRG-0007,2923,9000.0,Fidan Aliyeva
PRG-0007,1067,4000.0,Aryna Siamashka
PRG-0007,1313,4000.0,Andrea Fortuny
PRG-0007,3355,7000.0,Fidan Aliyeva
PRG-0007,3338,5000.0,Adam Puzyna
PRG-0007,1614,7000.0,Aryna Siamashka
PRG-0007,301,5000.0,Adam Puzyna
PRG-0007,2662,10000.0,Emin Suleymanov
PRG-0007,2795,9000.0,Andrea Fortuny
PRG-0007,2508,10000.0,Aryna Siamashka
PRG-0007,1311,9000.0,Emin Suleymanov
PRG-0007,1392,8000.0,Adam Puzyna
PRG-0007,2877,9000.0,Aryna Siamashka
PRG-0007,2395,5000.0,Aryna Siamashka
PRG-0007,1330,8000.0,Fidan Aliyeva
PRG-0007,2549,8000.0,Adam Puzyna
PRG-0007,1800,7000.0,Emin Suleymanov
PRG-0007,743,8000.0,Andrea Fortuny
PRG-0007,2432,10000.0,Emin Suleymanov
PRG-0007,91,10000.0,Emin Suleymanov
PRG-0007,2846,5000.0,Fidan Aliyeva
PRG-0007,1308,2000.0,Fidan Aliyeva
PRG-0007,1508,7000.0,Andrea Fortuny
PRG-0007,2617,10000.0,Adam Puzyna
PRG-0007,1860,4000.0,Adam Puzyna
PRG-0007,246,2000.0,Aryna Siamashka
PRG-0007,2454,7000.0,Emin Suleymanov
PRG-0007,1595,6000.0,Andrea Fortuny
PRG-0007,884,2000.0,Fidan Aliyeva
PRG-0007,2471,8000.0,Fidan Aliyeva
PRG-0007,1544,6000.0,Adam Puzyna
PRG-0007,1075,8000.0,Emin Suleymanov
PRG-0007,695,5000.0,Adam Puzyna
PRG-0007,3320,10000.0,Andrea Fortuny
PRG-0007,1838,4000.0,Adam Puzyna
PRG-0007,218,9000.0,Andrea Fortuny
PRG-0007,2593,9000.0,Emin Suleymanov
PRG-0007,716,9000.0,Andrea Fortuny
PRG-0007,1877,3000.0,Emin Suleymanov
PRG-0007,3000,3000.0,Fidan Aliyeva
PRG-0007,73,9000.0,Aryna Siamashka
PRG-0007,3432,5000.0,Aryna Siamashka
PRG-0007,2824,7000.0,Fidan Aliyeva
PRG-0007,1870,6000.0,Emin Suleymanov
PRG-0007,680,3000.0,Andrea Fortuny
PRG-0007,1712,7000.0,Adam Puzyna
PRG-0007,521,3000.0,Adam Puzyna
PRG-0007,2611,3000.0,Adam Puzyna
PRG-0007,3330,9000.0,Fidan Aliyeva
PRG-0007,197,6000.0,Aryna Siamashka
PRG-0007,2590,2000.0,Emin Suleymanov
PRG-0007,2754,6000.0,Aryna Siamashka
PRG-0007,2498,8000.0,Adam Puzyna
PRG-0007,1542,4000.0,Aryna Siamashka
PRG-0007,2806,10000.0,Emin Suleymanov
PRG-0007,2171,7000.0,Adam Puzyna
PRG-0007,1006,4000.0,Adam Puzyna
PRG-0007,786,3000.0,Emin Suleymanov
PRG-0007,1582,4000.0,Aryna Siamashka
PRG-0007,691,6000.0,Andrea Fortuny
PRG-0007,2283,7000.0,Andrea Fortuny
PRG-0007,2208,2000.0,Fidan Aliyeva
PRG-0007,1784,8000.0,Andrea Fortuny
PRG-0007,45,10000.0,Fidan Aliyeva
PRG-0007,2551,5000.0,Aryna Siamashka
PRG-0007,704,3000.0,Emin Suleymanov
PRG-0007,1881,8000.0,Adam Puzyna
PRG-0007,2967,3000.0,Adam Puzyna
PRG-0007,451,3000.0,Fidan Aliyeva
PRG-0007,1420,5000.0,Emin Suleymanov
PRG-0007,2860,6000.0,Emin Suleymanov
PRG-0007,310,3000.0,Fidan Aliyeva
PRG-0007,431,9000.0,Aryna Siamashka
PRG-0007,1598,9000.0,Emin Suleymanov
PRG-0007,2766,3000.0,Emin Suleymanov
PRG-0007,2853,6000.0,Fidan Aliyeva
PRG-0007,355,8000.0,Aryna Siamashka
PRG-0007,368,4000.0,Emin Suleymanov
PRG-0007,1349,8000.0,Andrea Fortuny
PRG-0007,2900,8000.0,Andrea Fortuny
PRG-0007,285,4000.0,Adam Puzyna
PRG-0007,2839,10000.0,Adam Puzyna
PRG-0011,241,10000.0,Emin Suleymanov
PRG-0011,3343,5000.0,Aryna Siamashka
PRG-0011,1549,6000.0,Fidan Aliyeva
PRG-0011,3025,2000.0,Aryna Siamashka
PRG-0011,2666,4000.0,Aryna Siamashka
PRG-0011,2244,2000.0,Emin Suleymanov
PRG-0011,2234,10000.0,Adam Puzyna
PRG-0011,2165,3000.0,Aryna Siamashka
PRG-0011,2317,7000.0,Andrea Fortuny
PRG-0011,559,10000.0,Andrea Fortuny
PRG-0011,2851,10000.0,Adam Puzyna
PRG-0011,1572,7000.0,Aryna Siamashka
PRG-0011,642,10000.0,Aryna Siamashka
PRG-0011,866,6000.0,Fidan Aliyeva
PRG-0011,1081,8000.0,Adam Puzyna
PRG-0011,3221,6000.0,Andrea Fortuny
PRG-0011,2358,7000.0,Andrea Fortuny
PRG-0011,846,2000.0,Fidan Aliyeva
PRG-0011,1335,5000.0,Adam Puzyna
PRG-0011,225,4000.0,Emin Suleymanov
PRG-0011,3133,5000.0,Emin Suleymanov
PRG-0011,817,8000.0,Aryna Siamashka
PRG-0011,287,10000.0,Fidan Aliyeva
PRG-0011,3109,10000.0,Adam Puzyna
PRG-0011,2035,6000.0,Aryna Siamashka
PRG-0011,1518,4000.0,Andrea Fortuny
PRG-0011,1571,2000.0,Andrea Fortuny
PRG-0011,107,5000.0,Fidan Aliyeva
PRG-0011,1882,8000.0,Andrea Fortuny
PRG-0011,1602,6000.0,Adam Puzyna
PRG-0011,1929,10000.0,Emin Suleymanov
PRG-0011,3256,10000.0,Emin Suleymanov
PRG-0011,213,6000.0,Adam Puzyna
PRG-0011,1839,2000.0,Adam Puzyna
PRG-0011,1691,3000.0,Fidan Aliyeva
PRG-0011,1036,3000.0,Aryna Siamashka
PRG-0011,746,10000.0,Andrea Fortuny
PRG-0011,1782,2000.0,Adam Puzyna
PRG-0011,1465,5000.0,Aryna Siamashka
PRG-0011,2967,8000.0,Emin Suleymanov
PRG-0011,2248,10000.0,Adam Puzyna
PRG-0011,1130,9000.0,Adam Puzyna
PRG-0011,3231,7000.0,Emin Suleymanov
PRG-0011,228,2000.0,Fidan Aliyeva
PRG-0011,658,4000.0,Fidan Aliyeva
PRG-0011,3057,4000.0,Adam Puzyna
PRG-0011,429,10000.0,Emin Suleymanov
PRG-0011,1952,2000.0,Aryna Siamashka
PRG-0011,1550,9000.0,Aryna Siamashka
PRG-0011,814,2000.0,Fidan Aliyeva
PRG-0011,2901,9000.0,Andrea Fortuny
PRG-0011,2506,5000.0,Andrea Fortuny
PRG-0011,1705,8000.0,Aryna Siamashka
PRG-0011,3042,10000.0,Emin Suleymanov
PRG-0011,2875,6000.0,Aryna Siamashka
PRG-0011,3425,7000.0,Aryna Siamashka
PRG-0011,2378,6000.0,Adam Puzyna
PRG-0011,2391,6000.0,Emin Suleymanov
PRG-0011,2217,9000.0,Andrea Fortuny
PRG-0011,1498,10000.0,Emin Suleymanov
PRG-0011,1597,2000.0,Emin Suleymanov
PRG-0011,1679,8000.0,Fidan Aliyeva
PRG-0011,3406,5000.0,Adam Puzyna
PRG-0011,1461,8000.0,Emin Suleymanov
PRG-0011,3078,9000.0,Aryna Siamashka
PRG-0011,150,6000.0,Fidan Aliyeva
PRG-0011,1714,5000.0,Aryna Siamashka
PRG-0011,515,3000.0,Aryna Siamashka
PRG-0011,2237,3000.0,Andrea Fortuny
PRG-0011,2543,9000.0,Andrea Fortuny
PRG-0011,3225,8000.0,Emin Suleymanov
PRG-0011,2942,9000.0,Fidan Aliyeva
PRG-0011,3455,10000.0,Emin Suleymanov
PRG-0011,1338,2000.0,Adam Puzyna
PRG-0011,2377,6000.0,Aryna Siamashka
PRG-0011,1062,4000.0,Adam Puzyna
PRG-0011,2659,5000.0,Emin Suleymanov
PRG-0011,2375,3000.0,Adam Puzyna
PRG-0011,3344,9000.0,Aryna Siamashka
PRG-0011,2470,4000.0,Emin Suleymanov
PRG-0011,608,2000.0,Aryna Siamashka
PRG-0011,619,9000.0,Emin Suleymanov
PRG-0011,135,9000.0,Fidan Aliyeva
PRG-0011,988,5000.0,Fidan Aliyeva
PRG-0011,810,2000.0,Aryna Siamashka
PRG-0011,1331,4000.0,Fidan Aliyeva
PRG-0011,508,9000.0,Fidan Aliyeva
PRG-0011,2312,4000.0,Aryna Siamashka
PRG-0011,3363,8000.0,Andrea Fortuny
PRG-0011,539,7000.0,Emin Suleymanov
PRG-0011,3439,10000.0,Adam Puzyna
PRG-0011,2315,6000.0,Emin Suleymanov
PRG-0011,163,6000.0,Andrea Fortuny
PRG-0011,2750,9000.0,Aryna Siamashka
PRG-0011,235,7000.0,Adam Puzyna
PRG-0011,1896,7000.0,Andrea Fortuny
PRG-0011,1618,8000.0,Aryna Siamashka
PRG-0011,643,4000.0,Adam Puzyna
PRG-0011,963,7000.0,Emin Suleymanov
PRG-0011,2865,3000.0,Fidan Aliyeva
PRG-0011,982,4000.0,Adam Puzyna
PRG-0011,1012,3000.0,Adam Puzyna
PRG-0011,849,7000.0,Fidan Aliyeva
PRG-0011,3331,6000.0,Adam Puzyna
PRG-0011,284,7000.0,Andrea Fortuny
PRG-0011,2089,6000.0,Aryna Siamashka
PRG-0011,135,4000.0,Fidan Aliyeva
PRG-0011,2691,8000.0,Aryna Siamashka
PRG-0011,2633,9000.0,Adam Puzyna
PRG-0011,1534,10000.0,Adam Puzyna
PRG-0011,3257,6000.0,Andrea Fortuny
PRG-0011,2084,6000.0,Fidan Aliyeva
PRG-0011,1974,2000.0,Fidan Aliyeva
PRG-0011,2934,2000.0,Fidan Aliyeva
PRG-0011,316,5000.0,Aryna Siamashka
PRG-0011,2445,8000.0,Adam Puzyna
PRG-0011,1683,5000.0,Andrea Fortuny
PRG-0011,732,7000.0,Andrea Fortuny
PRG-0011,3173,7000.0,Andrea Fortuny
PRG-0011,121,4000.0,Fidan Aliyeva
PRG-0011,794,7000.0,Fidan Aliyeva
PRG-0011,965,5000.0,Aryna Siamashka
PRG-0011,1904,5000.0,Fidan Aliyeva
PRG-0011,2177,8000.0,Andrea Fortuny
PRG-0011,2423,6000.0,Andrea Fortuny
PRG-0011,596,6000.0,Andrea Fortuny
PRG-0011,3192,8000.0,Adam Puzyna
PRG-0011,894,5000.0,Emin Suleymanov
PRG-0011,2631,6000.0,Adam Puzyna
PRG-0011,1505,5000.0,Andrea Fortuny
PRG-0011,897,8000.0,Adam Puzyna
PRG-0011,2198,6000.0,Emin Suleymanov
PRG-0011,265,2000.0,Fidan Aliyeva
PRG-0011,271,2000.0,Aryna Siamashka
PRG-0011,3263,2000.0,Andrea Fortuny
PRG-0011,2318,9000.0,Andrea Fortuny
PRG-0011,1515,9000.0,Fidan Aliyeva
PRG-0011,137,4000.0,Andrea Fortuny
PRG-0011,1452,7000.0,Andrea Fortuny
PRG-0011,2450,8000.0,Aryna Siamashka
PRG-0011,2566,2000.0,Aryna Siamashka
PRG-0011,2927,6000.0,Andrea Fortuny
PRG-0011,1569,9000.0,Adam Puzyna
PRG-0011,2161,2000.0,Emin Suleymanov
PRG-0011,2829,8000.0,Emin Suleymanov
PRG-0011,2578,4000.0,Emin Suleymanov
PRG-0011,1452,7000.0,Aryna Siamashka
PRG-0011,2081,9000.0,Aryna Siamashka
PRG-0011,675,8000.0,Aryna Siamashka
PRG-0011,1019,9000.0,Adam Puzyna
PRG-0011,2017,6000.0,Aryna Siamashka
PRG-0011,3164,7000.0,Aryna Siamashka
PRG-0011,2336,9000.0,Fidan Aliyeva
PRG-0011,943,8000.0,Aryna Siamashka
PRG-0011,1468,8000.0,Fidan Aliyeva
PRG-0011,808,10000.0,Aryna Siamashka
PRG-0011,202,10000.0,Andrea Fortuny
PRG-0011,2286,7000.0,Emin Suleymanov
PRG-0011,345,6000.0,Emin Suleymanov
PRG-0011,2041,3000.0,Emin Suleymanov
PRG-0011,1031,3000.0,Adam Puzyna
PRG-0011,1773,5000.0,Adam Puzyna
PRG-0011,1572,3000.0,Fidan Aliyeva
PRG-0011,1236,6000.0,Emin Suleymanov
PRG-0011,748,8000.0,Emin Suleymanov
PRG-0011,3204,2000.0,Fidan Aliyeva
PRG-0011,1926,3000.0,Andrea Fortuny
PRG-0011,2928,7000.0,Fidan Aliyeva
PRG-0011,1617,6000.0,Fidan Aliyeva
PRG-0011,1891,10000.0,Aryna Siamashka
PRG-0011,388,2000.0,Emin Suleymanov
PRG-0011,3074,7000.0,Adam Puzyna
PRG-0011,1723,3000.0,Emin Suleymanov
PRG-0011,336,10000.0,Aryna Siamashka
PRG-0011,1781,2000.0,Emin Suleymanov
PRG-0011,446,7000.0,Emin Suleymanov
PRG-0011,1336,7000.0,Emin Suleymanov
PRG-0011,2902,8000.0,Adam Puzyna
PRG-0011,1439,6000.0,Fidan Aliyeva
PRG-0011,2039,4000.0,Aryna Siamashka
PRG-0011,600,5000.0,Adam Puzyna
PRG-0011,453,2000.0,Emin Suleymanov
PRG-0011,1868,9000.0,Aryna Siamashka
PRG-0011,3480,10000.0,Adam Puzyna
PRG-0011,2961,9000.0,Andrea Fortuny
PRG-0011,39,3000.0,Fidan Aliyeva
PRG-0011,818,2000.0,Emin Suleymanov
PRG-0011,930,6000.0,Adam Puzyna
PRG-0011,381,4000.0,Andrea Fortuny
PRG-0011,725,6000.0,Andrea Fortuny
PRG-0011,1261,9000.0,Andrea Fortuny
PRG-0011,1904,6000.0,Aryna Siamashka
PRG-0011,3153,4000.0,Adam Puzyna
PRG-0011,1401,2000.0,Fidan Aliyeva
PRG-0011,2589,7000.0,Emin Suleymanov
PRG-0011,3202,6000.0,Adam Puzyna
PRG-0011,411,2000.0,Andrea Fortuny
PRG-0011,3348,5000.0,Emin Suleymanov
PRG-0011,2683,10000.0,Adam Puzyna
PRG-0019,1761,8000.0,Fidan Aliyeva
PRG-0019,3153,6000.0,Adam Puzyna
PRG-0019,1840,6000.0,Emin Suleymanov
PRG-0019,1539,3000.0,Aryna Siamashka
PRG-0019,2376,9000.0,Aryna Siamashka
PRG-0019,188,3000.0,Emin Suleymanov
PRG-0019,30,9000.0,Adam Puzyna
PRG-0019,76,5000.0,Aryna Siamashka
PRG-0019,2863,2000.0,Andrea Fortuny
PRG-0019,1478,8000.0,Emin Suleymanov
PRG-0019,3227,10000.0,Andrea Fortuny
PRG-0019,155,9000.0,Fidan Aliyeva
PRG-0019,2986,7000.0,Aryna Siamashka
PRG-0019,555,4000.0,Emin Suleymanov
PRG-0019,193,8000.0,Fidan Aliyeva
PRG-0019,676,7000.0,Adam Puzyna
PRG-0019,1611,8000.0,Aryna Siamashka
PRG-0019,3103,9000.0,Andrea Fortuny
PRG-0019,2898,6000.0,Andrea Fortuny
PRG-0019,2345,2000.0,Andrea Fortuny
PRG-0019,3062,4000.0,Andrea Fortuny
PRG-0019,3478,10000.0,Fidan Aliyeva
PRG-0019,2467,5000.0,Adam Puzyna
PRG-0019,2413,6000.0,Aryna Siamashka
PRG-0019,2992,9000.0,Aryna Siamashka
PRG-0019,1860,8000.0,Adam Puzyna
PRG-0019,2261,3000.0,Emin Suleymanov
PRG-0019,1646,3000.0,Fidan Aliyeva
PRG-0019,2954,10000.0,Emin Suleymanov
PRG-0019,202,2000.0,Adam Puzyna
PRG-0019,1491,8000.0,Andrea Fortuny
PRG-0019,1773,8000.0,Fidan Aliyeva
PRG-0019,991,2000.0,Andrea Fortuny
PRG-0019,813,9000.0,Andrea Fortuny
PRG-0019,1141,6000.0,Aryna Siamashka
PRG-0019,1591,5000.0,Andrea Fortuny
PRG-0019,2777,10000.0,Emin Suleymanov
PRG-0019,2169,9000.0,Andrea Fortuny
PRG-0019,556,2000.0,Fidan Aliyeva
PRG-0019,1355,5000.0,Aryna Siamashka
PRG-0019,3085,6000.0,Aryna Siamashka
PRG-0019,2876,4000.0,Emin Suleymanov
PRG-0019,755,9000.0,Aryna Siamashka
PRG-0019,770,7000.0,Andrea Fortuny
PRG-0019,2253,8000.0,Emin Suleymanov
PRG-0019,1429,8000.0,Adam Puzyna
PRG-0019,2627,10000.0,Adam Puzyna
PRG-0019,527,6000.0,Andrea Fortuny
PRG-0019,2906,8000.0,Aryna Siamashka
PRG-0019,1665,2000.0,Aryna Siamashka
PRG-0019,188,5000.0,Emin Suleymanov
PRG-0019,2858,5000.0,Aryna Siamashka
PRG-0019,3034,3000.0,Emin Suleymanov
PRG-0019,2060,7000.0,Andrea Fortuny
PRG-0019,2096,2000.0,Aryna Siamashka
PRG-0019,1821,7000.0,Aryna Siamashka
PRG-0019,1558,6000.0,Emin Suleymanov
PRG-0019,3021,4000.0,Aryna Siamashka
PRG-0019,992,10000.0,Emin Suleymanov
PRG-0019,550,2000.0,Fidan Aliyeva
PRG-0019,2024,7000.0,Andrea Fortuny
PRG-0019,108,4000.0,Adam Puzyna
PRG-0019,2154,4000.0,Fidan Aliyeva
PRG-0019,2535,3000.0,Andrea Fortuny
PRG-0019,2302,8000.0,Fidan Aliyeva
PRG-0019,617,3000.0,Emin Suleymanov
PRG-0019,96,10000.0,Andrea Fortuny
PRG-0019,1071,8000.0,Aryna Siamashka
PRG-0019,888,5000.0,Emin Suleymanov
PRG-0019,281,2000.0,Aryna Siamashka
PRG-0019,1235,3000.0,Andrea Fortuny
PRG-0019,3229,2000.0,Andrea Fortuny
PRG-0019,170,7000.0,Aryna Siamashka
PRG-0019,2191,5000.0,Emin Suleymanov
PRG-0019,3240,8000.0,Aryna Siamashka
PRG-0019,1981,6000.0,Fidan Aliyeva
PRG-0019,2815,9000.0,Emin Suleymanov
PRG-0019,728,4000.0,Emin Suleymanov
PRG-0019,2774,2000.0,Emin Suleymanov
PRG-0019,465,10000.0,Emin Suleymanov
PRG-0019,1390,3000.0,Emin Suleymanov
PRG-0019,2017,10000.0,Emin Suleymanov
PRG-0019,1412,4000.0,Adam Puzyna
PRG-0019,1992,8000.0,Adam Puzyna
PRG-0019,2087,4000.0,Emin Suleymanov
PRG-0019,610,8000.0,Adam Puzyna
PRG-0019,758,3000.0,Emin Suleymanov
PRG-0019,2126,7000.0,Andrea Fortuny
PRG-0019,1150,9000.0,Emin Suleymanov
PRG-0019,1067,9000.0,Adam Puzyna
PRG-0019,2840,4000.0,Fidan Aliyeva
PRG-0019,2158,5000.0,Aryna Siamashka
PRG-0019,3176,9000.0,Aryna Siamashka
PRG-0019,240,2000.0,Andrea Fortuny
PRG-0019,1983,10000.0,Fidan Aliyeva
PRG-0019,1224,3000.0,Andrea Fortuny
PRG-0019,3332,10000.0,Aryna Siamashka
PRG-0019,301,7000.0,Adam Puzyna
